mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
-7.7893100395,0.09805633990463926,-5.3497509348,0.10175916114285397,2.97610875135,0.17677393700027566,indoor walk
-6.21593428631185,5.305824272389481,-4.109087702619999,3.0798323175853812,2.884966884563,3.8095766406522102,indoor walk
-8.04651299965,0.46724773935817426,-4.57929650255,0.6260712564188615,3.6696573087975,0.4995645932008127,indoor walk
-10.8390345029,2.476374267048849,-1.5460342054631502,1.4231357856323155,-1.1150258919303,1.9531109539985518,indoor walk
-10.87564837015,2.3634452785832565,-1.6011459989376502,1.538296283342765,-1.2890204700930998,1.8041563791027857,indoor walk
-9.943122966999999,1.3231854994351007,-1.5212858683813502,0.7261585519879747,-1.0073320423569,0.9471307783423135,indoor walk
-7.61948220365,0.21613136324594484,-5.63359308445,0.31519424416998465,2.777883761,0.248705451858013,indoor walk
-8.988744795999999,0.12594382342997368,-2.5541356484,0.10504474361587084,3.8196286408999995,0.2657649812631306,indoor walk
2.81324562935,0.9063726511711176,-5.79118597135,1.0572017135096579,-6.292346197315001,1.0542362105024985,indoor walk
-2.0482817780165,4.733060446284673,-5.2432719626895,2.432669929930805,-4.2275621410426005,3.219504285653551,indoor walk
-9.195213441299998,0.3385198368102562,-3.1942914415,0.4574506613325833,2.0840627724547,0.5496256679615458,indoor walk
-9.155915387275,2.443951346281406,-3.113408631082,1.314920793389765,1.60724551108835,2.4710097390259236,indoor walk
-9.9609287415,1.3299873106732343,-1.63236867197415,0.7535065408373588,-1.07824976775855,1.0311017781981804,indoor walk
-9.8944322235,2.4317720994733367,-3.4138794040055,1.7958177512435505,2.7683821226115,1.5182156690807198,indoor walk
-9.4649052236,2.310531803524485,-2.7105591627645,1.3230232292692596,2.7198177050425003,1.480312318041393,indoor walk
-9.509702861300001,2.230361508148197,-2.690727202138,1.5286251511225315,2.6680080460210003,1.7275765137972565,indoor walk
-8.725914161699999,2.5232271179247765,-3.1988234134824998,2.0521433993578597,3.01418716179385,2.2286939890194497,indoor walk
-10.069708133199997,1.4501986022182505,-1.4822775883205,0.9322160824295346,-0.9069232437194,1.086901064963118,indoor walk
-6.849886373914,3.7860985036035397,-5.1222929388895,3.895588978005256,0.97706917570565,2.107874277842235,indoor walk
-0.7074558353673501,1.6525926702075313,-7.7321121918565,3.2277893287163337,1.31969707843785,4.039647786641302,indoor walk
-5.5467939814500005,0.3654088343103019,-7.10897780575,0.314966081682013,3.8992331038,0.25984103602467795,indoor walk
-8.82863655349,6.024691596552923,-2.1512316903685003,3.0047655227403114,-1.4292991575348502,2.6126130755441874,indoor walk
-9.14867581775,0.2087393480211665,-3.6009130632999997,0.3026262137742368,0.58896224682415,0.3321902611429279,indoor walk
3.12667404915,1.201693070000064,-5.874060834100001,1.0300105327831308,-6.004986963178,1.2240331267352809,indoor walk
1.1682318492500001,0.20069582465406932,-6.56843028105,0.2721682743933651,-6.18603367765,0.23440161261167497,indoor walk
-10.80379898235,2.652240411050645,-1.77847923226315,2.034513444011431,-1.16782409478255,1.711261342539288,indoor walk
-7.3746567153875,5.098397286604763,-2.45229223046715,1.9764578384595817,-1.59666012591925,3.786521686940626,indoor walk
-3.6025003600294996,3.0477067524335992,-4.67243402377615,3.9599306398543046,5.23167109066745,4.779203915270578,indoor walk
-10.0652725617,1.4306904438150159,-1.5623119569135002,0.9405100763065011,-0.9364167117751999,1.1099802238098566,indoor walk
-10.2478035845,1.876275661964799,-1.14459959508365,2.0984537263616856,-1.12699679718565,1.54761239392995,indoor walk
-10.121117813549999,1.4745576597206047,-1.541387865412,0.9355093796710778,-0.87548082760745,1.177301797048186,indoor walk
-9.9868392526,1.308418034516327,-1.5424991591326502,0.7469342891649031,-0.93996972217445,0.9879122379998981,indoor walk
-9.284565629500001,0.16327734342381287,-2.2740518835500003,0.22683979453115863,3.1636543451999994,0.4196047318226452,indoor walk
-11.0506841799,2.81925964277251,-1.7635175450835,2.3701764969821575,-1.4689175674057,2.108752897768518,indoor walk
-9.9789099474,1.277318064682233,-1.53627689467315,0.7501823610113363,-0.88462800643165,1.043232623790551,indoor walk
-9.30682016308,3.283754040572757,-3.074273415913,2.545277024780728,3.06635967308515,2.8507794695699875,indoor walk
-2.8296562974424995,1.0596273333058863,-8.035076184475,1.6302525526508713,-0.28929321031470007,3.8075591401382165,indoor walk
-2.403702676152,2.0664195705708877,-7.445824719807,2.1613365036433168,-0.52019285869235,4.83400999763167,indoor walk
-0.23942052374649994,4.8338444551503,-5.737142345799999,1.9825660390704722,5.572564992165501,3.07751254749279,indoor walk
-3.26021734235,1.216198105436448,-7.991667039745,1.6332117709813407,-0.8432205146279497,3.5227085142661125,indoor walk
-9.392488801800003,2.346632119143704,-2.7168963876875,1.3987314374760689,2.74028733841135,1.5115493568752676,indoor walk
-10.669744358200001,2.5658788254033755,-1.6408296735551,1.824546497559643,-1.2886318747916001,1.7033928649748564,indoor walk
-2.903061255134,1.7231961301696876,-7.197535441024,2.552308931263062,2.486023092134,4.542695698157949,indoor walk
-6.827876759655001,2.526431548519147,-5.444615859750001,1.8862890193355257,3.43707636145,0.6200590964981126,indoor walk
-0.6450314495419,0.42119838557352457,-9.271727742000001,0.32028183803506083,1.83092537105,0.44618003058423267,indoor walk
-10.78149356775,2.720814573966172,-1.764336044516,2.179581656262234,-1.26234234385185,1.6724728160025495,indoor walk
-9.584762792100001,2.270477951078112,-3.5776777773255,1.7024641964413314,2.5585490707212504,1.859184851055502,indoor walk
-3.8844366774561507,5.235913130570221,-6.04064280899,2.6902508989734604,-0.47299240787179986,2.4450021819007777,indoor walk
-11.0908881662,2.5711043989947773,-1.5497398993738503,1.575572435574191,-1.21569754660855,1.9667009553132782,indoor walk
-9.93629774195,1.2747175452299542,-1.54059990537015,0.6805550671213993,-1.05975842124615,0.9530446245179028,indoor walk
-5.080876460202149,4.024149477086479,-4.3764138165596,4.050268419433698,1.7800701305984499,4.295674404476466,indoor walk
-9.580049967,1.9507212492701123,-2.4205336730853504,1.2216749524851058,2.3647925934628002,1.6237808748158429,indoor walk
-9.94229249595,1.2519932053206004,-1.59667808975765,0.7393741145041176,-0.95131433113445,0.9625054971340286,indoor walk
-9.456916632815,2.8281286573074595,-3.579325555537,1.9842465392756015,2.7459180345515497,2.03351906454102,indoor walk
-0.9448232291928002,2.9667822167087845,-5.168776075541,3.4697297670471725,5.4867502341478,4.7372859181585,indoor walk
-9.4441571674,2.0210045957127107,-2.3497129482679,1.1646808530485377,2.7814798829134997,1.4723190707937737,indoor walk
-9.51745674295,1.7854957147737534,-2.56945898125725,1.1285614118664304,2.7023053323983004,1.6106102061541732,indoor walk
-9.278063157250003,0.19420343792968536,-3.2484979126999995,0.2051594193521574,1.4159834479145001,0.31582079799122176,indoor walk
-7.9816977720499995,0.36924517318374245,-4.81145652185,0.5387188711750773,3.44954483295,0.27732652977920036,indoor walk
-10.70905500795,2.144146305694231,-1.5743421387919,1.3916649863129489,-1.19532191730825,1.5502123825507232,indoor walk
-7.2184751167505,5.448163670655179,-1.9219588648016,2.113827581495078,-1.9996419251572501,3.1239683010179946,indoor walk
-5.181907965472,3.982215390693022,-1.7390398512095,4.935691740253484,5.0567484304245,3.4117631602256973,indoor walk
-7.929197751045,5.145932861970462,-2.4405889716480003,1.8059563800684029,-1.7404265663357004,1.8811862262834784,indoor walk
-9.38881187525,2.225211108774913,-2.90855422921715,1.431798708270248,2.2716203410956,1.8012316717703325,indoor walk
-0.9653383688302501,3.448140859186675,-5.410873036948,3.9752857568936375,3.6705213063924993,5.30089779090975,indoor walk
-9.94182606315,1.2603318608669951,-1.6932853959665002,0.8169117416485454,-0.7518912341317501,1.0377277086059855,indoor walk
-9.21594950425,0.15885637578061546,-3.10797912205,0.4517475539136294,2.12873048555,0.4854214036287102,indoor walk
-9.136849221750001,0.22469630208665864,-3.6326716197,0.3100434758332646,0.7656158925650001,0.2067947824094018,indoor walk
-5.941168082658,5.088419779746919,-4.382846224534,1.9383349050311132,1.0122268681822,3.5258238240863005,indoor walk
-5.155144216865,7.3249738294293145,-3.387708422885,1.3321756839734809,3.25003252592845,1.6390141035502959,indoor walk
-9.28659841625,1.5522211153973091,-3.6424594606500005,1.0583200458189552,1.7448675293951001,1.3726939132741742,indoor walk
-7.5348128778575,4.7193262930117275,-3.5850999371908996,3.184164712200468,0.14640994249360006,2.9963787954779737,indoor walk
-9.430669038,2.224249021906162,-3.3338366473805,1.2221942915140247,2.4270583037444493,1.4625290317635133,indoor walk
-1.3456758515995,1.131944429862295,-9.08662985117,1.1591231310516166,1.5559669483688,1.7102378161616376,indoor walk
-9.74400764485,0.43857903433113843,-1.6552890108649998,0.9569965102715594,-0.16075969857675,0.8281300360617164,indoor walk
-3.1897307193,0.7005984130056879,-8.5784001288,0.3975181036957984,2.9721976824000005,0.27134450608804755,indoor walk
-5.70361985871,5.66196328438064,-4.2529337775,1.27003190826854,3.77218929293875,3.0601725137846585,indoor walk
-7.8220385851000005,0.09539569362015085,-5.12836670975,0.10326221348687675,3.3598579404000004,0.1839516199059856,indoor walk
-10.231678525750002,1.5987899959836005,-1.4354357962122999,0.9513108009088498,-1.2043116208778002,1.220645561666778,indoor walk
-2.58060659993415,1.5966805059780054,-8.72390893265,0.9147233813082261,2.34205008226485,1.3275704459339623,indoor walk
-1.2955702466564998,3.5145407458444557,-8.2051070081,1.2850696286876226,2.0899569124005,2.49870759247045,indoor walk
-10.074423930699998,2.1193075308060054,-1.63467268257105,2.2239397422783447,-1.31504474959755,1.5379842117051035,indoor walk
-6.6368386169301505,3.4652283849844063,-5.193874075350001,2.6513909414655155,2.63554894365965,1.2123147145158044,indoor walk
-10.57411002815,2.3688330536452367,-1.3201934444016001,2.028318410089016,-1.213295935771,1.5559167638752538,indoor walk
-0.6850204934030001,4.49998125099425,-6.52618332135,1.7301687206501843,-2.1380956052885,4.215878701288403,indoor walk
1.6205761949005,1.9209298182079924,-6.647584476665001,1.8028753547452663,-3.601215426535,4.47825776128487,indoor walk
-9.1556303675,0.21725167215648583,-3.59774505175,0.3199751177889001,0.73757201067,0.20746042835803297,indoor walk
-9.8305702314,1.6647047998847198,-1.8268957517369002,1.505586277907425,-1.2031632102138998,1.1855310408506314,indoor walk
-7.670473371276501,3.9669955612664203,-2.4441611441245,2.6116864856272946,-1.17604380491925,2.7338502017220545,indoor walk
-9.903493785499998,1.5900955397579475,-1.5709567789153,1.1535070069224211,-1.04777733684695,1.2384605233546964,indoor walk
-7.857926157094998,5.107529972771172,-2.4363575715955004,1.7746068633027425,-1.7562756080098,1.8039854093530372,indoor walk
-5.4459702519037,5.224403323396277,-4.975697991305,4.29902260039503,-0.03413681020405002,2.1420690850101827,indoor walk
-10.62045484245,2.3793244055752907,-1.52668005007915,1.5698031125466438,-1.1150803770928002,1.6486673279006208,indoor walk
-9.447176700250001,2.0152690966486984,-2.6979308249455,1.084367021326012,2.7459096493152,1.2468830301225478,indoor walk
-10.16008717805,1.5704614373114802,-1.58461916469565,1.017395889048016,-0.9985279499351,1.2516561796083443,indoor walk
-9.099783895749999,0.24068538381926052,-1.8105683052419999,0.9289496869011487,3.9801955454999995,0.34977256775282395,indoor walk
-9.354775028199999,2.3241473264608734,-3.2859242842349996,1.4517275003235772,2.57918755554585,1.631825176688717,indoor walk
-9.009054577565,2.952301413390729,-1.5291642865796002,2.106652615304896,0.4077700380202001,3.6792239979339523,indoor walk
-10.0971813914,1.6355288606495488,-1.4588183718845,0.961686999459056,-1.15655672759765,1.1888610569029145,indoor walk
-6.995894562984249,5.6803115661989105,-2.49882206964935,2.3474757631344283,-2.494742757795,2.7459024785213355,indoor walk
-6.716975967853001,2.9936526865545363,-5.4837546649,1.7864435053084227,0.908319538427,2.6881182176296052,indoor walk
-9.0189550059,0.6208703314369548,-3.7184420585899995,1.0373616208567953,1.21486467535535,0.5914262662274149,indoor walk
-7.771961720049999,0.12411358618575709,-5.28838993605,0.14264527006820052,3.1596654366,0.16626885945188147,indoor walk
-9.4463366421,1.8019016524564122,-2.630354751355,1.0275085011612193,2.9276173905221503,1.4092756650112555,indoor walk
-8.876669287090001,4.200403392211062,-2.09350094642865,1.7202931726012292,-1.19335021492445,1.7545798767076861,indoor walk
-7.1456491357632,3.8503786678267096,-4.112586826259499,2.897499674947179,0.9593544109649499,2.7148268437029075,indoor walk
-9.4943334385,2.1295819989427405,-2.7729194816660003,1.3646714553693602,2.7256621576009,1.5528095569060376,indoor walk
-1.3546541823050002,0.17871645507730594,-9.226893556499999,0.1699522321810854,1.9954985359,0.29729826238679785,indoor walk
-0.48740144282110004,0.32310884657971484,-9.33836078375,0.27145886146224185,1.082963766288,0.6556217846723382,indoor walk
-8.774004957349998,0.4153679356134249,-3.1828037227,0.6627069896692909,3.6688543784500003,0.343362892227669,indoor walk
1.3355670732555,6.521925526475256,-5.60780710324,2.7266655490572567,3.21310252139375,2.488880718653976,indoor walk
-8.4838597295,0.4089909298370098,-3.85529646705,0.5671971895525242,3.6177470552,0.35878452271979516,indoor walk
-9.1315328758074,3.3876592435821458,-1.85933748612075,2.2953039820011742,-0.49213400080460007,2.570727495835324,indoor walk
-9.4550143969,1.9762958828404664,-2.8392776909804995,1.3674811012203252,2.8850393317539003,1.436837602165213,indoor walk
-4.474253940952,2.4481709273442553,-7.59307412815,1.0551338270606911,2.6411790383365,1.9089070855820596,indoor walk
