mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
,,,,,,hand_wash
