mean_x,std_x,mean_y,std_y,mean_z,std_z,median_x,median_y,median_z,rms_x,rms_y,rms_z,Activity
-6.034284434800966,8.13868445694327,-5.09240428744375,3.5793160759840594,2.5664125171681,2.5875627051979997,-9.048983,-4.7373486,2.42854975,10.131671793429316,6.224474676514751,3.6444415157344334,outdoor walk
-8.854493779250667,7.3860757179182315,-4.64629178613025,3.654451881655458,2.4875281583713833,2.3867304396684776,-10.380613,-4.15416145,2.38244575,11.530662365953226,5.911264324761374,3.447358195826278,outdoor walk
-11.153767615589167,5.404526252568052,-4.264046869363084,3.6319887582395602,2.4561719648192164,2.2185401059781475,-11.317066,-3.7769458,2.31179265,12.394169437169356,5.601199696859919,3.309788652255219,outdoor walk
-11.386227216622501,5.465341843782242,-4.27768291366675,3.768381518348033,2.4922148130501167,2.2577107967886048,-11.636203,-3.7805383,2.29981745,12.629969584205341,5.70081313302791,3.362795372353522,outdoor walk
-11.218736517555833,5.505593517824983,-4.1700461456307165,3.7491613356905282,2.3560198310412166,2.262408802506991,-11.3487995,-3.6272571,2.0231928,12.496863967966414,5.607628338052227,3.266392969916602,outdoor walk
-11.71112858525,3.7918895646867377,-3.5870437054745503,3.6828390730534686,2.383393705809483,1.993180927101338,-10.8991355,-3.0135333500000003,1.9818786,12.309709956414077,5.141029681201415,3.106981777393104,outdoor walk
-11.201082429966666,3.688565303049263,-3.0476234366846167,3.4534695149384933,2.362573202235117,1.9648254436884531,-10.397378499999999,-2.6890081500000003,1.9699036,11.79278430218101,4.605915794110751,3.0728311310719665,outdoor walk
-10.597911132266667,3.2587737905819942,-2.5257506753361163,2.9374485910129007,2.3290381401627003,1.8711660710693996,-10.036329,-2.40519835,1.9483484,11.087620438381082,3.8740186755879895,2.9875878437049885,outdoor walk
-10.108168157683334,2.8927173689521593,-2.0385484166185,2.5060287519018383,2.2588245491340166,1.7707611476612741,-9.847123,-2.0992346,1.9142194,10.51393728726973,3.230458133493836,2.8701713164612954,outdoor walk
-9.713771507516666,2.7594524949549086,-1.54284024567785,2.0016466657729803,2.224082994433967,1.7534229235354846,-9.6375585,-1.7304016,1.8633252,10.098115416856528,2.5272406688488096,2.832143554784977,outdoor walk
-9.52443004501,3.0391789639822706,-1.5197656307677332,2.359829694212368,2.3504466197173834,1.9249843763038978,-9.680669,-1.4352155,1.9016455,9.997568527267095,2.80686368713361,3.038118523223704,outdoor walk
-8.8279709363,3.435877083611381,-2.4881949717773497,3.2523548248777034,2.6110686545472834,2.177295852894618,-8.675360000000001,-2.11959235,2.1040246,9.473031309240108,4.09498792726955,3.3997495128011215,outdoor walk
-8.2743823304,3.418776672726462,-3.41506673135645,3.6238071338745894,2.6761634897788498,2.179678341075037,-7.97840885,-2.8662397,2.3267615,8.952845183940932,4.97942355329791,3.4514994849451943,outdoor walk
-7.730698327016667,3.3142332503027823,-4.344064470754784,3.7245152231019985,2.78092144422115,2.2250646449917255,-7.46707215,-3.96555365,2.518363,8.411173441366598,5.722142061605301,3.5615216906992435,outdoor walk
-7.168374487783333,3.0542721265894968,-5.274691422051234,3.5545435635030573,2.9040256482675,2.2306672961071854,-6.955136700000001,-5.0385225,2.7297236,7.791929864954156,6.360593489816958,3.661863125748642,outdoor walk
-6.613537678866667,2.6777304467841616,-6.241554422183217,3.0942840165310925,2.9922362145984334,2.2322232473659205,-6.500681650000001,-5.9618023,2.9195287,7.135062787069502,6.966462171004351,3.733135169001414,outdoor walk
-6.275347149373333,2.213279036341781,-6.885098565423333,2.479811073031091,2.9689717936070332,2.1613976116093685,-6.3276415,-6.40907215,2.9889843999999997,6.6542156515894515,7.318062941347393,3.672387935213932,outdoor walk
-6.680962268635,2.845063169759138,-6.761958235296001,2.613391368541771,2.7373093379154665,2.070034298368955,-6.4246397,-6.364764,2.8081603,7.261517835469692,7.249406432326444,3.4318951627144823,outdoor walk
-7.426908068051666,3.2630704471489094,-6.242449760234483,2.8523741375801213,2.7209292008622166,1.99722474042749,-7.1096153,-5.955814849999999,2.75127875,8.112126243738292,6.863251214241505,3.375257379797925,outdoor walk
-7.616587428091666,4.378435693076422,-5.823720513963266,2.9302961833298893,2.6224725424069164,1.9251537289222675,-7.5485027,-5.598358,2.626139,8.785391463570056,6.519383126247014,3.2532413245348875,outdoor walk
-8.326750835624999,4.665247527361714,-5.277778206146267,3.0576435664069566,2.5649134373361333,1.9095167618715676,-8.279583,-5.100792800000001,2.5117767,9.54459606112989,6.099518585303462,3.19766089585746,outdoor walk
-9.444694259433334,5.47004254696371,-4.8637427933466,3.551884912522663,2.450326322433167,1.972973408389139,-9.1399935,-4.67567685,2.33813775,10.914376533717636,6.022614082907614,3.1459057768184193,outdoor walk
-10.329677329050002,5.566195769217753,-4.373358351162767,3.606702246836102,2.48540457686075,1.8928598421360432,-10.0860255,-4.123026149999999,2.3087988,11.733915333917624,5.6687356936990545,3.1241245642022104,outdoor walk
-10.801866807131665,5.282336119054203,-3.950499293236933,3.4153757550845563,2.560599407543917,1.7996900302949044,-10.4404895,-3.6775525,2.36328555,12.024283820406,5.222186918742464,3.12978490172362,outdoor walk
-10.840680093898333,5.439110346886723,-4.0493882528016165,3.5324873615953845,2.5477433416129,1.8226497690855927,-10.5021605,-3.781736,2.3519092,12.128654759034648,5.373640496140289,3.132578540991531,outdoor walk
-11.420186600575,4.501253661529029,-3.974010399943883,3.609001067630178,2.6100104554676,1.820406309877395,-10.68238575,-3.6751575,2.393822,12.275257492915628,5.368207090362471,3.1821429431582144,outdoor walk
-10.916295849325,5.5359884035143,-4.004305797653667,3.708391024148209,2.5535712220191003,1.9360953116653268,-10.581196,-3.6823425,2.3860381999999998,12.23979912718485,5.457712791005567,3.2045578543344444,outdoor walk
-9.401387917421667,6.137391813789301,-4.03573683726,3.1171336523506197,2.4124203461030835,1.903897388799764,-9.6854595,-3.8386176,2.3171814,11.22736269342939,5.099381729801571,3.073206337584686,outdoor walk
-8.344489145690833,6.150296786567411,-4.4601167351605,3.0274847972850525,2.178310380374483,1.9094973148747592,-8.7364325,-4.748725,1.99445255,10.366129927094951,5.3905756175988175,2.8967595876705303,outdoor walk
-6.422974954359832,6.684672469517262,-5.362088470707,3.258179235846936,1.4888121994173167,2.2254693500202034,-8.18977,-5.1247430000000005,1.7603393,9.270353460847959,6.274370462492079,2.6775502970090357,outdoor walk
-4.496106098026267,6.528942911100539,-6.143501908203833,3.173509753266195,0.7201580233061499,2.3836635281035266,-6.27734625,-6.316864,0.9915381000000001,7.92729875689815,6.914750888512168,2.490076182317154,outdoor walk
-2.6322977103653162,5.750872022804868,-7.025388815216116,2.866091423381954,-0.010180828741799966,2.243783837756186,0.144299925,-8.964558,-0.93944643,6.324675506195891,7.5875271368310315,2.243806934620211,outdoor walk
-0.8263974935411499,4.823873060851638,-7.363226480383334,2.8430199619399983,-0.26165568459146654,2.109070736484817,0.2706372,-9.018446,-1.5837067,4.8941479467361075,7.893026460452774,2.125239532094121,outdoor walk
1.1852955702138501,4.680343952007315,-7.13252343187405,3.1673368978819414,-0.10298803552340004,2.2605270134675077,0.48499146,-9.019644,-1.58131165,4.828099532720927,7.804160014435684,2.262871828910621,outdoor walk
2.1920719655830165,4.433151964508917,-6.934316605983384,3.2961554961664974,-0.15536990666583325,2.3690535106843416,0.6095325,-9.005274,-1.5986755,4.945504609514003,7.677850470471896,2.37414286520065,outdoor walk
0.5076713001353499,6.246790987729223,-5.660567185483383,3.6544963718222565,0.6210682812830001,2.565938549065391,0.31734008,-6.556366,-0.285007315,6.2673860415133325,6.737756643945618,2.6400315239776253,outdoor walk
-1.1507819253482166,7.261188498833711,-4.409194432216717,3.5712562646009296,1.5047115362096666,2.421773601755435,-0.13891113,-2.90336235,3.09735905,7.351813208678734,5.674052066076084,2.8511654082781566,outdoor walk
-2.731400412209167,7.827276578151036,-3.1496566547500504,2.9654241756429323,2.3563647139930004,2.013259147428552,-9.3309965,-1.6130457,3.258424,8.2901632579032,4.325977067010277,3.099301059925617,outdoor walk
-4.829573440200001,7.456666857526392,-2.4510552047567167,2.0200587947667357,2.777939843898,1.5341105730491458,-9.378897,-1.5783179,3.309917,8.884067775429102,3.1762098720140375,3.1733964496509453,outdoor walk
-7.7439806935,4.752344061720081,-2.1742759693593334,1.731868749955985,2.960831318657,1.3152995028629975,-9.398057,-1.5615528,3.354225,9.085923786950167,2.77972037406779,3.2398356254248144,outdoor walk
-9.405377794833333,0.06020945437735112,-1.5474239148333333,0.07937118291188645,3.3866049165666663,0.11609799918975217,-9.404044,-1.5495776,3.4009278,9.405570511241748,1.5494581494428792,3.3885943407745613,outdoor walk
-9.404960267249999,0.06696276761915562,-1.5202975244933332,0.12431458483765023,3.408230945016667,0.11137236863626179,-9.401649,-1.5435901,3.4236803,9.405198649725502,1.525371652740379,3.410050143189225,outdoor walk
