mean_x,std_x,mean_y,std_y,mean_z,std_z,median_x,median_y,median_z,rms_x,rms_y,rms_z,Activity
-4.29685545291,2.409397839254519,-6.4085573428696,3.20477332699037,-0.5206832284303,7.739289090252077,-4.05476805,-5.79295345,0.83646056,4.926272904641677,7.165206158530038,7.756784555913838,hand_wash
-5.2439826724,1.4864392833406153,-5.835469881470001,2.276758743516008,-3.1680360311483002,6.136227685188943,-5.3073635,-5.87438425,-4.65472055,5.450583089128135,6.263891690771807,6.90577602439676,hand_wash
-5.182291768740001,1.5062620466911936,-6.265252531410001,1.7356833410531385,-3.0309379316122,3.2343176219921874,-5.4247191,-6.3887145,-4.1176373,5.396755815270198,6.501229571607881,4.432538237309955,hand_wash
-3.1973019752651997,2.2809793054215626,-6.368922150190001,4.479764467015549,0.3014587108766999,5.650107808549103,-3.43625425,-7.6472974,-0.69814823,3.927544590809401,7.7866205143897895,5.658144183616303,hand_wash
-2.3580631817424003,1.8430847762637153,-6.838116060182999,2.7308582620868247,-3.1013407401140003,5.468866079511105,-2.2531146,-6.4647565,-5.8486378000000006,2.9928954979391045,7.363247795649725,6.287035118552942,hand_wash
-2.983218364115,1.598634480767651,-6.902385232285,2.7263930168648844,-2.3849161495569997,5.1150814310828485,-2.87282595,-7.4006104,-4.1314087,3.3845566934374482,7.421330121836359,5.6437472557713235,hand_wash
-3.4744045362059994,1.5242390227969287,-7.18039068685,2.068870469273297,-2.2314097541707003,4.394799447092942,-3.1243030000000003,-7.4048015,-3.75718685,3.7940468473419995,7.4724986071884505,4.9288387751250875,hand_wash
-3.36549940212,0.9335522074232517,-6.85724149681,1.3872700374131084,-3.770160705851,3.7205034679655897,-3.1728021,-6.986272,-5.043312650000001,3.492578696272269,6.9961617407173495,5.29681581736489,hand_wash
-2.835630083717,3.2168456056621486,-7.2812821072260006,2.8917119110516896,-2.0744317965049,4.595673403487935,-2.8836036,-7.265890349999999,-3.6212695999999998,4.288227328669594,7.834479363782108,5.042170297587829,hand_wash
-5.02326366665,2.398730343758503,-4.974804043535,3.3465466310439314,-2.9306716346100004,9.170462852123539,-4.63975175,-4.924759,-2.2531146,5.566604452155173,5.995669239152846,9.627368547639872,hand_wash
-5.44193463079,1.5216789691425607,-3.5540892379183,2.660306923910168,-5.405913535672,4.422158253555092,-5.493576,-3.32428715,-6.67432075,5.650677783321419,4.43945753898954,6.984223992302019,hand_wash
-2.8900281564367,2.2213913241597947,-8.061252536549999,2.9298149684570407,0.47615383743699985,4.709620613752655,-3.1488519999999998,-8.147257499999998,0.681383045,3.6451120915617006,8.577156184157353,4.73362955905824,hand_wash
-4.145723721899199,2.9368073224549667,-5.110371720972,4.2039704092597034,-3.8425765080379,8.007435829514804,-3.87813525,-5.6654184999999995,-2.2321581999999998,5.080537612058675,6.617345867373227,8.881690311192019,hand_wash
-5.028250100839999,1.6442986880713055,-3.9775909611636,4.173518231745645,-3.697635925561,5.750070700548866,-4.936733950000001,-4.198468999999999,-6.0761645,5.2902757255355315,5.765369397102294,6.8363604717210364,hand_wash
-1.0624414398192001,1.7523916779210151,-7.651632347720001,2.424973106173474,-1.5003863357230003,5.641249905521054,-0.604143665,-7.0850665,-2.9674292,2.049306811068544,8.026703691450166,5.837367527658816,hand_wash
-3.302497218668,1.4069728272089905,-7.260061032416999,2.286838633704809,-2.4341780986313,4.540473037191566,-3.0943651,-7.5491014,-3.8434075,3.5897159241107555,7.611709212195686,5.1518072962136205,hand_wash
-3.201532775794,1.2267778132345386,-8.06659941671,1.9012903714550091,-2.567144790657,2.9016024728429755,-3.109933,-8.173004,-2.7165508999999997,3.4285267853011954,8.287637252332756,3.8742133764941036,hand_wash
-3.89328627309,1.3503717083776234,-5.625263802280999,3.3647133030599963,0.14691529833899994,6.133175161613374,-3.52187625,-7.0311787,-3.3578173,4.120822946332167,6.554760747505724,6.134934528413265,hand_wash
-2.8542537460173,2.480306536940528,-7.4760893911399995,3.00267002822094,-0.003979322589699905,5.643836048333329,-3.04706355,-7.772437,-0.6987469500000001,3.7813602002247424,8.05654639921427,5.643837451191789,hand_wash
-4.0058785332047,2.3162536287250997,-5.7474050023,3.2118418902769355,-3.2502774148870004,6.718324385927242,-4.21343825,-5.38101,-4.9055985,4.627320357979597,6.583964807667244,7.463255712373065,hand_wash
-4.6443452292,1.3927030343902778,-6.273447106005,2.626763505335967,0.34180880790870005,5.620115584011293,-4.5301795,-6.1354412499999995,1.2765454,4.8486662444421444,6.801178214457213,5.6305001943708834,hand_wash
-5.8499322047,1.016160258831581,-3.6973293555410005,2.218804034885994,-4.508936813744,4.237808554778533,-6.05520815,-3.3661999,-6.29351265,5.9375321869624305,4.311999038563389,6.187853629271624,hand_wash
-3.3604542999616998,2.2715859350891128,-7.489290738266,4.516257749579806,0.6527446198019,6.787844852616965,-3.2260914,-7.899972,1.66573605,4.056199669965196,8.745630899078495,6.8191578132404995,hand_wash
-3.3352000186,1.0626556877012066,-7.547756771434,2.4660461549350203,-1.2451574771314002,4.3339419130051215,-3.3470397,-7.8448865,-2.40759335,3.5003994450166918,7.940404014846952,4.509264867820333,hand_wash
-3.437979882817,2.484645966385872,-7.4015288481193,5.086763292097488,0.8790260426219998,8.007711439805025,-3.5967206000000003,-7.4479120000000005,1.9190094,4.241835835217103,8.98096821502964,8.055813384556023,hand_wash
-4.04099071317,1.3721963531383006,-6.908904472435,2.566687422746827,-1.3064005272743,4.670691999531463,-3.92902955,-7.2593042,-2.7614574,4.267613944054949,7.370267656966,4.849953205150518,hand_wash
-2.891490312248,1.7483887098565956,-6.832456631942,2.977109336854874,-1.4643808024309997,5.566052446027865,-2.7961853,-7.32876,-3.4596057,3.3789908710409455,7.452894983223411,5.7554627065476875,hand_wash
-0.8033745733732001,1.6680452706747906,-8.0046031442,1.8370139356784294,-2.9562540421820005,4.043999432335531,-1.16218325,-8.147257499999998,-3.5344500500000002,1.851428024569982,8.21269089251588,5.009328235467058,hand_wash
-2.5697074664399997,0.725863582341634,-7.83351132913,1.1221422133489536,-3.9625490391200002,1.58334641315934,-2.499203,-7.8879967,-4.0374043,2.6702573664812377,7.913476030834222,4.267174797391757,hand_wash
-2.53358698068,0.7600392171720903,-7.5136528755,0.6317192992141982,-4.5976291818999995,1.0649638765945648,-2.5680597,-7.50479365,-4.55892,2.645131868227133,7.5401623859509215,4.7193582352593015,hand_wash
-2.598674027407,0.8232845617762609,-7.75987167753,1.2789176952333676,-3.9287648942619997,2.1560922346979705,-2.52135685,-7.8891945,-4.027823850000001,2.7259684830127524,7.864555863042317,4.481509491110154,hand_wash
-5.601719565299,3.3309015708711702,-3.4089630237443,4.184131508056869,-2.956528268185,8.725867738527626,-4.88045095,-3.48355595,-3.6751574,6.517220831235171,5.397034868700603,9.213133407850677,hand_wash
-4.58293453106,2.268156660665312,-6.594498280739999,3.151783012817166,-2.20168038001,7.033587973251177,-4.479884,-6.24201965,-2.29323125,5.113494260611091,7.308976928036213,7.370125933332793,hand_wash
-5.611090077699999,1.3154026028865162,-5.876760018969001,2.37074110300297,-3.0192430533734997,4.6136997193411755,-5.6462585,-5.7947498,-4.379891799999999,5.763212287235653,6.336933146090486,5.513805737926662,hand_wash
-3.257134351901,2.2706852937952076,-7.66736761508,2.997484750613464,-0.1971843531899999,6.637855903856824,-3.2662079,-7.682025,-1.24062005,3.9705082659265902,8.232462631250616,6.640784040270384,hand_wash
-1.030436798699,2.9902282843628756,-4.86123341512,2.884452433585534,-2.9471026820402004,6.895908074956357,-1.62921205,-4.6643004,-5.708529,3.1627938896989147,5.652579602084058,7.499264123681524,hand_wash
-3.2764190497700003,1.6372685897151285,-6.70165384449,1.736493971070617,-4.472986377557,3.3044375250334928,-3.0973589500000003,-6.67372205,-5.18940875,3.6627271567185447,6.922974473658861,5.561197217385836,hand_wash
-3.8741847919499994,1.0249815796589332,-6.27835450035,1.7177756796080896,-4.931589514753999,2.8518531769128037,-3.72425535,-6.231841,-5.4899836,4.007479886514315,6.509108119974513,5.696809781333694,hand_wash
-3.27933259008,1.1911372776176752,-5.65213712128,1.6099643459351822,-5.002962279553,4.211831402683058,-3.4482294,-5.591771850000001,-6.2617784,3.488958333154933,5.876958331733675,6.539813096355069,hand_wash
-2.5372944700768003,4.416106133319723,-5.496065683738,4.940825057016165,-4.01211755954,5.276185615345827,-2.630929,-5.572013,-6.1689715,5.093118554346285,7.390432344863272,6.628364953678353,hand_wash
-2.2651807354023,2.5350596941831576,-6.826083489052,4.665738742629816,2.906355005429,6.413756176318278,-2.6177564,-7.54071905,3.8092785,3.3996428366976597,8.268284816936653,7.041531630749312,hand_wash
-3.771906679390199,1.6462249989388766,-6.7710675037652,3.308970118858608,-0.25602160011399977,5.702383964796723,-3.7757482500000004,-7.079079200000001,-1.7082477,4.115499574190199,7.536354449469866,5.70812840970626,hand_wash
-4.8059168493,0.9940689401743813,-6.2469078902563,2.3004868874186535,-1.7766458497310003,4.805729102408449,-4.885241150000001,-6.298302700000001,-3.18357975,4.90764809457698,6.65703373196588,5.1236220275408595,hand_wash
-3.118459122626,2.181195422043155,-5.888768645560001,4.504563498249353,0.38393241375549964,6.199758087680555,-3.55899895,-7.2425389,-0.5658233749999999,3.805574959008341,7.414087163683133,6.211634603233884,hand_wash
-3.413586606782,2.0948479458777785,-7.635713865533999,3.723623154813959,1.4345376629098998,6.31852491094728,-3.2739917,-7.53473135,3.016527,4.00511690695163,8.495263129260614,6.479325223861535,hand_wash
-3.9387389493000002,0.9353309771342161,-6.7671336734232,2.793139958100441,0.12954781186930028,5.008527850843873,-3.9026842,-7.4413257,-1.1759546,4.048272291672055,7.320910392807407,5.0102029767504295,hand_wash
-2.1750872876177,2.676150842643438,-7.338467979674,3.9899316309981256,-0.8719954776937998,7.759789853510979,-1.7190253,-7.59999565,-1.2046948,3.4485921825198913,8.353003454371366,7.808630781626853,hand_wash
-3.1947333208113,1.780500711154772,-7.28041867628,3.038680827517029,-1.9117716648682999,6.204218694164754,-3.0500574,-7.355703699999999,-3.3638049,3.6573902954872954,7.8891113107527016,6.49208753049562,hand_wash
-2.0897467482153,2.3266920138615723,-7.7284669652474,2.7383459426074173,-0.39846898355199983,5.8101218953174545,-1.9597247,-7.9742175,-1.56514525,3.127385041699157,8.1992524131359,5.823769738691619,hand_wash
-4.915770410007501,2.0909651163067324,-6.692831780242,2.532546648029062,-2.3971391231893002,4.724282839693327,-5.2115626,-7.010222300000001,-3.0572425,5.341997177228469,7.1559618335385595,5.297652718454241,hand_wash
-2.6941371201374005,1.9554609701228869,-7.45537246994,2.3494078757631165,-0.28398823906670034,5.431368093840422,-2.3716681,-7.430548,-1.6411871,3.3289942066300124,7.816795765032947,5.438787428344295,hand_wash
-2.7906480148357,1.7880730403888867,-7.193601624854001,2.876958747231564,1.193525649153,5.629658296599432,-2.6524842,-7.38863515,0.129331055,3.3143508475223307,7.7475671000885376,5.754785487892394,hand_wash
-2.7609845031919993,2.9904073532294633,-6.5944156377239995,3.741748653962772,1.874244098176,6.069869851803708,-2.7428960499999997,-7.1335656,0.8813672,4.070082501020737,7.582018240052647,6.3526459808006885,hand_wash
-3.1962840952731,2.327957750066321,-6.9744058398543,5.203812216707354,2.4975814462456003,5.371942345254355,-3.47277835,-6.580915,3.36081115,3.9541900945439674,8.701838794516162,5.924160500979621,hand_wash
-4.575703976904,1.9994133029599543,-6.3965726541392,4.593616057380549,1.790683052205,5.529260257703011,-4.43377975,-6.8395772,1.5124548500000001,4.993467777037147,7.875115885008031,5.811993185721072,hand_wash
-5.316972102809999,1.75188736124722,-5.9811529306053,3.415373140506166,-0.3676031616167001,4.216829808859531,-5.3696339,-6.99405575,-1.60526185,5.59815162965041,6.887594940774269,4.232822429693561,hand_wash
