@relation features_window_size_4000

@attribute mean_x numeric
@attribute std_x numeric
@attribute mean_y numeric
@attribute std_y numeric
@attribute mean_z numeric
@attribute std_z numeric
@attribute Activity {hand_wash,not_hand_wash}

@data
2.745552,0.466818,-6.592692,2.881279,4.73933,3.048311,not_hand_wash
2.356059,0.747117,-5.32933,2.938008,6.463588,3.090984,not_hand_wash
0.642149,3.676898,-4.80659,2.844401,6.18632,3.628399,not_hand_wash
-2.256893,5.145198,-3.83478,3.112317,5.139481,4.04136,not_hand_wash
-4.458567,5.007333,-3.954208,3.270756,2.732559,4.468073,not_hand_wash
-5.053371,4.624274,-4.05037,3.247473,2.500032,4.35116,not_hand_wash
-4.122302,4.475742,-3.494541,2.620449,4.408496,4.939909,not_hand_wash
-2.001018,3.645776,-4.123742,1.486378,6.303176,4.803551,not_hand_wash
-0.423154,1.557525,-4.130271,0.631954,8.806264,1.423089,not_hand_wash
-0.244973,0.042306,-4.232765,0.057116,9.006291,0.053424,not_hand_wash
