@relation features_window_size_1000_extra_cols_True_walk

@attribute mean_x numeric
@attribute std_x numeric
@attribute mean_y numeric
@attribute std_y numeric
@attribute mean_z numeric
@attribute std_z numeric
@attribute median_x numeric
@attribute median_y numeric
@attribute median_z numeric
@attribute rms_x numeric
@attribute rms_y numeric
@attribute rms_z numeric
@attribute Activity {'outdoor walk','indoor walk'}

@data
-9.313923,0.200426,-1.545238,0.560633,3.626366,0.382518,-9.263935,-1.707649,3.720663,9.316079,1.643797,3.646485,'outdoor walk'
-9.215381,0.04919,-1.763609,0.055202,3.800806,0.06323,-9.21364,-1.766327,3.802093,9.215513,1.764472,3.801332,'outdoor walk'
-9.201695,0.11557,-1.702119,0.224832,3.885094,0.249485,-9.20885,-1.699865,3.867957,9.202421,1.716904,3.893096,'outdoor walk'
-9.187563,0.066212,-1.774859,0.083066,3.883246,0.118763,-9.1849,-1.774709,3.900289,9.187802,1.776802,3.885062,'outdoor walk'
-9.532469,2.371477,-1.514055,1.917971,3.078032,2.178159,-9.223819,-1.450783,3.105742,9.823027,2.443557,3.770764,'outdoor walk'
-9.570836,2.600011,-1.602169,2.738983,2.871959,2.721392,-9.369317,-1.013692,2.263892,9.917709,3.173165,3.956529,'outdoor walk'
-9.738784,2.673924,-1.502984,2.431542,2.804783,2.978586,-9.857301,-1.011297,2.063309,10.099197,2.858558,4.091306,'outdoor walk'
-9.698421,2.570445,-1.366701,2.633917,2.842328,2.541805,-9.736952,-0.758024,2.063309,10.033272,2.967388,3.813083,'outdoor walk'
-9.474586,2.932362,-1.735729,2.690688,2.927156,2.452618,-9.633368,-1.116079,2.326163,9.91799,3.201961,3.818845,'outdoor walk'
-7.797248,3.745518,-3.139032,3.005763,3.670902,2.672609,-7.659871,-3.18837,3.350033,8.650202,4.346048,4.540744,'outdoor walk'
-0.287544,6.051623,-2.717119,6.037982,7.192338,5.97369,0.78377,-1.502276,8.778345,6.05845,6.621175,9.349583,'outdoor walk'
-6.193094,7.449745,-5.126727,4.106983,2.735129,3.311675,-7.409592,-3.952381,2.436334,9.687782,6.568915,4.295128,'outdoor walk'
-8.40027,5.896783,-3.308029,3.163995,2.506584,1.909235,-8.762778,-2.794988,2.29862,10.263362,4.577545,3.150896,'outdoor walk'
-9.683115,4.122629,-2.735899,2.925055,1.949579,2.35766,-9.090895,-2.529739,1.823807,10.5242,4.005133,3.059317,'outdoor walk'
-9.485365,3.718883,-2.891095,1.769939,2.669624,1.451646,-8.738229,-2.77463,2.464475,10.188338,3.389855,3.038777,'outdoor walk'
-9.689754,3.191693,-2.637156,1.747242,2.448624,1.81904,-8.895103,-2.508184,2.338138,10.201875,3.163455,3.050355,'outdoor walk'
-6.828971,6.088268,-5.218754,4.91224,0.550945,3.505981,-7.389833,-4.374503,0.808319,9.148871,7.166972,3.549006,'outdoor walk'
-5.458933,7.862613,-4.193685,3.745547,2.329298,2.79553,-7.238348,-3.50092,2.357897,9.571867,5.622821,3.638766,'outdoor walk'
-9.047548,4.429222,-3.934424,3.433577,3.123626,2.903488,-8.822055,-3.387156,2.965034,10.073536,5.221987,4.264655,'outdoor walk'
-10.255828,2.782882,-3.109699,2.197368,2.811845,1.849178,-9.434581,-2.92372,2.595603,10.626685,3.80771,3.365402,'outdoor walk'
-3.882444,6.512647,-3.343993,4.362011,5.48485,4.455796,-1.59149,-2.514172,4.788842,7.582081,5.496311,7.066661,'outdoor walk'
-7.812245,5.263783,-4.358108,2.861082,2.147347,2.411682,-8.56938,-3.594326,2.090253,9.420116,5.213338,3.229134,'outdoor walk'
-9.314985,3.220113,-3.972552,2.307604,2.351843,2.128985,-8.574769,-3.52966,1.95733,9.855865,4.594149,3.17234,'outdoor walk'
-8.994644,2.97106,-4.648364,2.031098,0.054839,1.130163,-8.264614,-4.521797,0.020358,9.472636,5.072736,1.131493,'outdoor walk'
-9.273416,3.282312,-4.369632,2.461578,1.124343,1.681976,-8.293953,-4.266727,0.857417,9.837165,5.015281,2.023163,'outdoor walk'
-8.910898,3.372354,-4.776504,3.101021,0.893649,2.434861,-8.599916,-4.864285,0.992137,9.52769,5.69485,2.593677,'outdoor walk'
-8.711642,5.309434,-4.776913,2.777653,1.978757,1.70696,-9.523197,-4.416416,1.794468,10.202097,5.525781,2.613272,'outdoor walk'
-10.045078,3.078757,-3.579861,1.945616,2.446957,1.989386,-9.289682,-3.366799,2.179468,10.5063,4.074411,3.15361,'outdoor walk'
-10.03041,2.904124,-3.38055,1.745131,2.469058,1.88577,-9.095087,-2.991978,2.198029,10.442369,3.804418,3.106827,'outdoor walk'
-6.728048,4.110453,-5.104446,3.21417,2.773675,2.297857,-7.430548,-4.490063,2.418371,7.884317,6.032103,3.601863,'outdoor walk'
-5.825158,5.911615,-5.111188,2.921858,0.923905,1.786201,-7.774233,-4.385281,0.855022,8.299377,5.887402,2.010998,'outdoor walk'
-9.381923,2.33676,-3.02123,0.973776,2.050989,1.079141,-8.753197,-3.09676,2.036365,9.668553,3.174282,2.317564,'outdoor walk'
-9.491528,2.386703,-2.704031,1.037005,1.767139,1.044097,-8.848999,-2.678231,1.776506,9.787005,2.89606,2.052539,'outdoor walk'
-6.02741,5.551031,-5.137453,2.915482,1.154181,1.342771,-7.955057,-4.30385,1.138233,8.194121,5.907069,1.770641,'outdoor walk'
0.627403,4.796738,-8.001748,2.576365,-0.066685,1.259969,2.529739,-7.940688,-0.095202,4.837595,8.406285,1.261733,'outdoor walk'
-9.312202,2.142688,-3.384589,0.892873,1.44169,1.018325,-8.646619,-3.372786,1.387315,9.555534,3.500381,1.765066,'outdoor walk'
-6.937546,4.798118,-4.726741,2.615255,1.018112,1.674159,-8.205935,-3.730243,1.193319,8.435134,5.402003,1.959429,'outdoor walk'
-4.748165,6.182455,-5.59299,2.897833,0.688602,1.937246,-7.368277,-4.309838,0.95202,7.795371,6.299125,2.05599,'outdoor walk'
-9.146471,2.189636,-3.622387,1.275987,2.659309,1.12005,-8.620873,-3.418292,2.597997,9.404915,3.840551,2.885556,'outdoor walk'
-9.355494,2.289507,-3.096979,0.941546,2.403972,1.118222,-8.740624,-2.977009,2.379452,9.631568,3.236942,2.651321,'outdoor walk'
-9.04336,2.807028,-3.217894,1.421178,2.792457,1.978196,-8.450827,-2.907554,2.427352,9.46899,3.517754,3.422145,'outdoor walk'
-5.165513,7.207995,-3.820673,3.497944,3.304056,3.364949,-6.148015,-3.788322,2.296225,8.867791,5.180072,4.715896,'outdoor walk'
-8.866055,3.248622,-3.09396,2.535528,2.246206,2.810924,-8.097561,-3.148253,2.174079,9.442482,4.000186,3.598157,'outdoor walk'
-9.21714,2.80538,-3.299444,2.395292,2.257606,1.810936,-8.369396,-3.063829,2.205813,9.634616,4.077223,2.89418,'outdoor walk'
-9.908694,2.847001,-3.158582,1.650165,2.084875,1.769397,-9.168135,-2.761457,1.858535,10.309589,3.563661,2.734496,'outdoor walk'
-9.648139,2.812085,-3.552692,1.927259,1.993133,1.549902,-8.895701,-3.379373,1.814826,10.049597,4.041775,2.524831,'outdoor walk'
-9.928665,2.70644,-3.415101,1.751108,2.048445,1.729371,-9.25256,-2.926714,1.926793,10.290928,3.837876,2.68083,'outdoor walk'
-9.456828,3.286226,-3.135894,1.767726,2.260811,1.647448,-8.971744,-2.959645,2.259102,10.011537,3.599817,2.797383,'outdoor walk'
-9.673707,2.740541,-2.847669,1.420397,2.440451,1.586042,-8.851992,-2.562671,2.177671,10.05441,3.182255,2.910555,'outdoor walk'
-10.045936,2.546385,-3.32176,2.27144,2.064987,2.152213,-9.538165,-3.083588,2.148931,10.363634,4.024119,2.982649,'outdoor walk'
-9.509309,2.444148,-2.96089,1.281792,1.900989,1.265185,-8.848999,-2.723137,1.79866,9.818392,3.226431,2.283518,'outdoor walk'
-9.856778,3.04258,-2.966526,2.476496,2.344026,2.050427,-9.414223,-2.674039,2.262096,10.315686,3.864364,3.114275,'outdoor walk'
-9.944066,2.556629,-2.948464,1.515055,2.632609,1.793651,-9.207653,-2.794389,2.444117,10.267463,3.314941,3.185564,'outdoor walk'
-10.26493,2.57187,-3.012554,1.928543,2.613977,1.980401,-9.819581,-2.644102,2.349514,10.582217,3.576976,3.279461,'outdoor walk'
-9.606116,2.713995,-2.978722,1.501877,2.812839,1.700193,-8.750205,-2.931504,2.700983,9.982145,3.335928,3.286749,'outdoor walk'
-9.633494,2.576293,-3.048935,1.735617,2.644346,1.698526,-9.091495,-2.848277,2.565066,9.972036,3.508329,3.142858,'outdoor walk'
-10.236992,3.035808,-2.660922,1.470389,2.70405,1.904214,-9.651929,-2.444117,2.606979,10.677647,3.040156,3.307252,'outdoor walk'
-10.018016,3.282546,-2.752094,1.803516,2.551606,1.876104,-9.232202,-2.509382,2.348915,10.542094,3.290394,3.16709,'outdoor walk'
-9.610854,3.223639,-2.802596,1.781214,2.208875,2.275596,-9.141191,-2.672842,2.047742,10.137079,3.320732,3.171351,'outdoor walk'
-10.129194,3.853539,-2.851395,2.08966,2.379684,2.312501,-9.254954,-2.572251,2.186054,10.83745,3.535129,3.318216,'outdoor walk'
-10.277256,5.71313,-3.04127,2.991488,2.327718,3.474341,-9.360934,-2.747686,2.018403,11.75848,4.265949,4.182024,'outdoor walk'
-9.980577,4.174731,-2.857589,2.149489,2.40219,2.12564,-9.235794,-2.603386,2.071093,10.818516,3.575768,3.207626,'outdoor walk'
-10.383256,4.816104,-3.006128,2.339082,2.57235,3.06636,-9.823173,-2.929708,2.29862,11.445823,3.808951,4.002443,'outdoor walk'
-10.693609,2.684856,-2.884538,1.986598,2.772744,2.758227,-10.175241,-2.769241,2.502795,11.025503,3.502446,3.911,'outdoor walk'
-10.699077,2.66156,-3.179912,2.175069,2.421003,2.501482,-10.208172,-2.80816,2.049538,11.02516,3.85263,3.481188,'outdoor walk'
-10.444196,2.875944,-2.870897,2.389638,2.25025,2.358769,-9.662108,-2.402803,2.013613,10.832926,3.735294,3.259972,'outdoor walk'
-9.482691,3.193124,-3.4884,3.032826,2.167077,2.519293,-9.250763,-2.640509,1.917213,10.005872,4.622442,3.32311,'outdoor walk'
-10.011133,4.02048,-2.663201,1.906468,2.194373,2.00293,-9.592652,-2.436333,1.848955,10.788282,3.27525,2.971027,'outdoor walk'
-10.207422,3.041191,-2.746738,1.908692,2.460281,1.935327,-9.450747,-2.387236,2.299219,10.650836,3.344798,3.130251,'outdoor walk'
-10.643852,2.874073,-2.589217,1.961381,2.650927,2.321229,-9.751921,-2.328558,2.438729,11.025057,3.24824,3.523566,'outdoor walk'
-10.322691,3.275501,-2.843162,2.762354,2.661054,2.363077,-9.519604,-2.180665,2.289639,10.829906,3.96411,3.55884,'outdoor walk'
-10.325585,3.527346,-2.964034,2.469588,2.609967,2.184357,-9.557325,-2.439926,2.294429,10.911456,3.858026,3.403431,'outdoor walk'
-8.517128,4.384238,-2.549921,2.918298,3.825487,3.594327,-8.813073,-2.401606,2.817142,9.579301,3.875378,5.249146,'outdoor walk'
-10.976808,3.180597,-2.820889,2.131692,2.536044,2.145671,-10.607541,-2.502197,2.326163,11.428321,3.53575,3.321961,'outdoor walk'
-10.438764,2.89223,-2.853832,2.432807,3.099264,2.59763,-10.015972,-2.700385,2.874622,10.832027,3.750054,4.043899,'outdoor walk'
-8.753115,4.419776,-2.719906,3.250827,3.706694,3.368691,-8.951386,-2.489024,2.873425,9.805684,4.238604,5.008758,'outdoor walk'
0.265511,5.077316,-6.927606,2.832095,2.933276,3.279737,0.382006,-6.859935,2.281256,5.084253,7.484149,4.400089,'indoor walk'
-6.362845,5.583677,-6.300014,3.637345,2.99091,2.857218,-6.086942,-6.192323,3.203937,8.465415,7.274644,4.136332,'indoor walk'
-9.786567,1.954828,-3.596842,1.613788,2.794866,1.416146,-9.504634,-3.315306,2.823129,9.979892,3.942281,3.133168,'indoor walk'
-9.772722,2.096904,-3.404574,1.606928,2.806502,1.480083,-9.605226,-3.184777,2.725532,9.995153,3.76475,3.172869,'indoor walk'
-10.016143,2.720368,-3.423185,1.966604,2.730262,1.554479,-9.59385,-3.227888,2.635719,10.378994,3.947876,3.141773,'indoor walk'
-2.995663,8.990886,-3.000067,2.932858,2.957117,1.80864,-7.32876,-2.40939,2.938689,9.476815,4.195481,3.46637,'indoor walk'
-7.970133,6.014476,-3.795643,1.946371,2.446565,1.671133,-8.827443,-3.708089,2.524351,9.984835,4.26559,2.962831,'indoor walk'
-9.609497,2.732568,-3.693297,2.157749,2.677383,1.74984,-9.573492,-3.281177,2.510579,9.990464,4.277421,3.198487,'indoor walk'
-8.959421,1.715476,-3.236971,2.30933,0.117052,3.004065,-8.922645,-3.353626,0.275427,9.122175,3.976303,3.006345,'indoor walk'
-7.420788,0.193819,-5.820251,0.215927,2.933659,0.265971,-7.453301,-5.758824,2.914739,7.423319,5.824255,2.945691,'indoor walk'
-7.428485,0.129615,-5.876663,0.144484,2.7635,0.223,-7.425758,-5.884563,2.794988,7.429616,5.878439,2.772483,'indoor walk'
-7.46199,0.190347,-5.870137,0.285337,2.650506,0.246576,-7.472461,-5.822292,2.637515,7.464417,5.877067,2.661951,'indoor walk'
-7.776974,0.087098,-5.39705,0.073292,2.905262,0.174525,-7.779024,-5.40017,2.90456,7.777462,5.397547,2.910499,'indoor walk'
-7.801646,0.106488,-5.302452,0.10423,3.046956,0.148325,-7.805368,-5.298382,3.052452,7.802372,5.303477,3.050564,'indoor walk'
-7.791603,0.101327,-5.271788,0.081876,3.145583,0.164704,-7.799381,-5.263055,3.141667,7.792262,5.272423,3.149892,'indoor walk'
-7.75232,0.140605,-5.304992,0.182867,3.173748,0.166633,-7.762258,-5.263055,3.181783,7.753595,5.308143,3.17812,'indoor walk'
-7.821741,0.097077,-5.158401,0.10162,3.294054,0.166448,-7.820936,-5.143903,3.302732,7.822343,5.159402,3.298256,'indoor walk'
-7.822336,0.093683,-5.098332,0.095892,3.425662,0.176949,-7.818541,-5.101392,3.429668,7.822897,5.099234,3.430229,'indoor walk'
-7.870395,0.106252,-4.999672,0.109936,3.48274,0.140039,-7.870034,-4.99122,3.482359,7.871112,5.00088,3.485555,'indoor walk'
-8.093001,0.486434,-4.623242,0.705337,3.416349,0.363325,-7.816745,-5.066065,3.512296,8.107606,4.676736,3.435615,'indoor walk'
-5.562753,3.05418,-6.26599,2.295509,3.457803,0.797548,-8.071814,-4.515211,3.514092,6.346041,6.67323,3.548589,'indoor walk'
-1.432102,0.183871,-9.180966,0.169193,2.234823,0.136269,-1.448987,-9.178912,2.236948,1.443858,9.182525,2.238973,'indoor walk'
-1.277206,0.13444,-9.272821,0.157869,1.756174,0.208929,-1.270558,-9.279503,1.744772,1.284263,9.274165,1.768559,'indoor walk'
-1.294502,0.193038,-9.281678,0.169499,1.666099,0.194977,-1.271157,-9.297466,1.64957,1.308816,9.283225,1.677469,'indoor walk'
-1.470132,0.138552,-9.24033,0.158956,1.830727,0.167385,-1.464554,-9.243578,1.81782,1.476647,9.241697,1.838363,'indoor walk'
-4.683554,3.087355,-7.394795,2.24318,1.863838,1.044311,-3.540438,-8.517288,1.701063,5.609585,7.727539,2.136464,'indoor walk'
4.89745,3.967029,-2.372294,5.643534,4.151645,2.559369,5.816904,-0.793949,4.365522,6.302566,6.121867,4.877143,'indoor walk'
1.680013,1.790397,-6.829225,1.94003,5.616213,2.845229,2.427951,-6.571335,6.416258,2.455191,7.099438,6.295806,'indoor walk'
-2.158854,6.013164,-4.64506,1.308484,5.528917,3.292876,1.839375,-4.550537,7.088061,6.388958,4.825838,6.435212,'indoor walk'
-9.248386,1.681305,-3.860807,1.098319,2.015462,1.309236,-8.913065,-3.836222,2.037563,9.39997,4.013993,2.403369,'indoor walk'
-9.324811,1.410345,-3.424112,0.968724,1.474273,1.381317,-9.225615,-3.30872,1.570534,9.430863,3.558506,2.020277,'indoor walk'
-9.329073,0.231081,-3.146614,0.207087,1.347367,0.409833,-9.308843,-3.162623,1.40408,9.331934,3.153421,1.408319,'indoor walk'
-9.227053,0.12972,-3.350382,0.1433,1.4846,0.148682,-9.225615,-3.35662,1.463357,9.227965,3.353445,1.492026,'indoor walk'
-9.185786,0.187866,-3.239724,0.494037,1.959205,0.586906,-9.198072,-3.369792,1.766926,9.187707,3.277176,2.045224,'indoor walk'
-9.246113,0.115575,-2.976234,0.359674,2.298256,0.263309,-9.236393,-3.107538,2.229763,9.246835,2.997889,2.31329,'indoor walk'
-9.144314,0.458969,-3.412348,0.440521,1.86987,0.665648,-9.169332,-3.353626,1.905837,9.155825,3.440666,1.984817,'indoor walk'
-2.738022,5.57253,-5.353344,2.331629,0.154584,4.790478,-1.634601,-4.848717,1.735192,6.208853,5.839074,4.792971,'indoor walk'
2.798378,1.387267,-6.341493,1.012659,-5.589734,1.307206,3.138074,-6.460565,-5.657036,3.123368,6.421839,5.74055,'indoor walk'
3.155999,1.389529,-6.206497,0.998369,-5.60479,1.274957,2.970423,-6.239625,-5.840255,3.44835,6.286282,5.747972,'indoor walk'
3.097349,0.977559,-5.541625,0.950829,-6.405184,1.025029,2.900369,-5.622308,-6.424041,3.247952,5.622605,6.486684,'indoor walk'
2.529142,0.725239,-6.040747,1.098505,-6.179508,1.070831,2.445315,-6.083948,-6.233637,2.63107,6.139816,6.271603,'indoor walk'
0.712011,2.281006,-7.254422,2.134831,-1.022922,5.066332,1.604663,-8.026309,1.132246,2.389549,7.56202,5.168567,'indoor walk'
-1.369636,0.836737,-9.246151,0.525087,1.3156,1.045439,-1.513652,-9.274713,0.952619,1.605002,9.261049,1.680401,'indoor walk'
-4.211752,1.738335,-8.042438,1.11659,2.878191,0.988156,-4.913981,-8.059839,3.290757,4.556387,8.119581,3.043096,'indoor walk'
-5.616876,0.384157,-7.119429,0.361355,3.768027,0.219937,-5.631888,-7.076085,3.760181,5.629998,7.128594,3.77444,'indoor walk'
-5.476712,0.331131,-7.098527,0.260021,4.030439,0.228543,-5.509742,-7.08327,4.0392,5.486713,7.103287,4.036914,'indoor walk'
-5.310027,0.333929,-7.252339,0.343422,3.965166,0.274719,-5.324727,-7.244934,3.988905,5.320516,7.260466,3.974671,'indoor walk'
-7.851183,1.880419,-4.473258,2.188909,2.732097,1.153853,-9.078321,-3.541635,2.135759,8.07323,4.980097,2.96576,'indoor walk'
-5.422494,4.186929,-5.91449,2.868771,2.539001,1.260712,-8.378377,-4.669091,2.344724,6.850826,6.573511,2.83477,'indoor walk'
2.071461,3.741549,-3.74334,6.486858,4.472319,2.039349,-0.013173,-7.027586,3.905079,4.276697,7.489454,4.915342,'indoor walk'
-5.146326,6.209047,-2.649177,4.062542,3.413575,1.884442,-8.182583,-4.13081,3.052452,8.064548,4.849988,3.899181,'indoor walk'
-8.037951,0.6534,-4.649265,0.87344,3.506797,0.627062,-8.110734,-4.479884,3.638035,8.064465,4.730598,3.56242,'indoor walk'
-8.055075,0.097787,-4.509328,0.106032,3.832517,0.229947,-8.057445,-4.509822,3.824248,8.055668,4.510575,3.83941,'indoor walk'
-8.246093,0.195503,-4.285404,0.245061,3.671282,0.286419,-8.207731,-4.35175,3.696713,8.24841,4.292405,3.682438,'indoor walk'
-8.423887,0.088322,-4.066393,0.106312,3.529144,0.187326,-8.423284,-4.071533,3.52966,8.42435,4.067783,3.534112,'indoor walk'
-8.372591,0.216906,-4.079273,0.332559,3.633721,0.303516,-8.402926,-4.021238,3.651207,8.3754,4.092806,3.646375,'indoor walk'
-8.595129,0.512579,-3.63132,0.657647,3.601773,0.405981,-8.689131,-3.536845,3.608097,8.610399,3.690391,3.624581,'indoor walk'
-8.952881,0.13539,-2.734287,0.208633,3.735936,0.24895,-8.957373,-2.656077,3.744613,8.953905,2.742235,3.744221,'indoor walk'
-8.9597,0.12763,-2.612194,0.086643,3.845707,0.26236,-8.963361,-2.612966,3.853586,8.960609,2.61363,3.854646,'indoor walk'
