@relation features_window_size_2000_extra_cols_True

@attribute mean_x numeric
@attribute std_x numeric
@attribute mean_y numeric
@attribute std_y numeric
@attribute mean_z numeric
@attribute std_z numeric
@attribute median_x numeric
@attribute median_y numeric
@attribute median_z numeric
@attribute rms_x numeric
@attribute rms_y numeric
@attribute rms_z numeric
@attribute Activity {hand_wash,not_hand_wash}

@data
-3.347827,1.773367,-7.518524,3.638659,-0.296206,5.773167,-3.310516,-7.861053,-1.089135,3.788506,8.352726,5.78076,hand_wash
-3.739485,2.029557,-7.155217,4.036359,-0.213687,6.645557,-3.815266,-7.297625,-0.958008,4.254744,8.215188,6.648991,hand_wash
-1.686541,1.560324,-7.919057,1.524542,-3.459402,3.111851,-2.116,-7.980804,-3.868555,2.297614,8.064471,4.653072,hand_wash
-2.551647,0.743367,-7.673582,0.924507,-4.280089,1.386145,-2.530338,-7.682624,-4.281097,2.657724,7.729073,4.498951,hand_wash
-2.566131,0.792961,-7.636762,1.016123,-4.263197,1.732999,-2.544708,-7.605983,-4.414021,2.685854,7.704067,4.601971,hand_wash
-5.097012,1.923976,-6.235629,2.811736,-2.610462,5.962038,-5.170847,-6.043233,-3.681145,5.448047,6.840244,6.508487,hand_wash
-2.153428,2.659354,-5.781444,2.552357,-3.710045,5.460633,-2.412982,-5.979765,-5.355264,3.421903,6.31978,6.601738,hand_wash
-3.575302,1.398195,-6.490004,1.74008,-4.702288,3.094958,-3.515889,-6.431825,-5.355264,3.838975,6.719229,5.629412,hand_wash
-3.576759,1.150287,-5.965246,1.693932,-4.967276,3.596883,-3.604504,-5.868995,-5.919291,3.757175,6.201094,6.132813,hand_wash
-2.908314,3.255466,-5.574101,3.675317,-4.50754,4.799403,-3.124303,-5.583389,-6.219866,4.365357,6.676718,6.584238,hand_wash
-3.018544,2.266241,-6.798575,4.044744,1.325167,6.271115,-3.230283,-7.307803,0.673001,3.77458,7.910789,6.409598,hand_wash
-4.288912,1.454788,-6.508988,2.861721,-1.016334,5.327681,-4.49126,-6.719227,-2.505789,4.528926,7.1103,5.423755,hand_wash
-3.676163,1.643339,-7.201424,3.319956,0.782043,5.738493,-3.738027,-7.466474,0.655038,4.026752,7.929856,5.791536,hand_wash
-2.68491,2.329357,-7.309443,3.546464,-1.391884,7.044403,-2.530937,-7.461683,-2.753674,3.554525,8.124369,7.180596,hand_wash
-2.775816,2.463755,-6.894009,3.350902,1.533885,5.86379,-2.70278,-7.285649,0.542472,3.711502,7.66524,6.061092,hand_wash
-3.885994,2.276888,-6.685489,4.916702,2.144132,5.462616,-3.968547,-6.667136,2.435136,4.503906,8.298778,5.868345,hand_wash
-4.946338,1.91592,-6.188863,4.052923,0.71154,5.034058,-5.042714,-6.923403,-0.14909,5.304433,7.397852,5.084095,hand_wash
-5.192756,2.035902,-5.940105,2.733589,-2.63026,6.502932,-5.175637,-5.745652,-3.973337,5.577599,6.538911,7.014726,hand_wash
-4.035333,2.26742,-6.064979,3.188491,-0.815865,6.595798,-4.018843,-5.782775,-0.62031,4.628726,6.852039,6.646066,hand_wash
-4.520747,2.004152,-5.894977,2.846473,-0.756816,6.695077,-4.667893,-5.837261,-1.170566,4.945076,6.546233,6.737717,hand_wash
-3.377213,1.992824,-7.051898,2.291323,-1.29238,5.036919,-3.750601,-7.148535,-2.797982,3.921341,7.414811,5.200077,hand_wash
-4.348356,0.956136,-6.595025,1.492839,-4.039784,3.045137,-4.204457,-6.517447,-4.894222,4.452235,6.761873,5.058924,hand_wash
-3.734501,2.196304,-7.239277,3.393261,-0.748974,6.051464,-3.564987,-7.419172,-0.746647,4.332465,7.995083,6.097637,hand_wash
-4.932658,1.934908,-6.474617,3.386467,-0.740443,6.632181,-4.829557,-6.352789,-0.392783,5.298583,7.306766,6.673386,hand_wash
-5.385141,2.025366,-5.74091,3.791655,-1.487868,6.217257,-5.492977,-5.696554,-2.517764,5.753421,6.880021,6.392812,hand_wash
-2.487143,2.308471,-6.309911,5.803995,2.89933,6.867379,-2.499203,-6.776109,4.29906,3.393364,8.573292,7.454328,hand_wash
-1.930307,2.128938,-7.807054,2.691419,-2.362127,4.202226,-2.217788,-8.186176,-2.962639,2.873754,8.257955,4.820617,hand_wash
-2.828116,1.503589,-7.340723,3.034164,-1.705446,4.542154,-2.562671,-8.131091,-3.078798,3.20297,7.943071,4.851774,hand_wash
-2.850598,1.451835,-7.231489,3.046625,-1.404193,4.664257,-2.559079,-8.171806,-2.648891,3.19902,7.84706,4.871042,hand_wash
-2.562753,2.311462,-4.552605,6.685138,4.268186,6.426519,-2.603985,-4.400848,7.015611,3.451168,8.088095,7.714763,hand_wash
-4.886355,3.022958,-5.986883,4.822456,-1.952963,7.974793,-4.672683,-5.709727,-2.942281,5.745846,7.687578,8.210444,hand_wash
-4.98075,2.24742,-6.523567,3.633393,-1.524872,6.668162,-5.06367,-6.33303,-2.146536,5.464317,7.467159,6.840294,hand_wash
-4.519631,2.41625,-6.089552,3.264399,-3.068883,7.485961,-4.452341,-5.836064,-4.153563,5.124971,6.909337,8.090591,hand_wash
-4.132575,2.773962,-7.030258,3.888119,-1.672649,5.518317,-4.839137,-6.84317,-2.897375,4.977252,8.033803,5.766245,hand_wash
-4.749791,1.949059,-6.933472,3.114404,-1.836169,6.125973,-4.921765,-6.85754,-2.761457,5.134135,7.600825,6.395237,hand_wash
-3.672562,1.863683,-6.849001,3.911813,2.048754,4.650393,-3.662584,-7.423363,2.115401,4.118377,7.887401,5.081687,hand_wash
-4.891722,1.666066,-6.291571,2.954152,-1.465036,6.466435,-4.970264,-6.046826,-1.748963,5.167661,6.950603,6.630318,hand_wash
-3.998362,1.820431,-6.704251,3.129159,0.434591,6.886313,-4.040398,-6.955736,0.040715,4.393275,7.398555,6.900012,hand_wash
-5.374602,2.077147,-4.460351,3.545546,-4.120165,6.873711,-5.204378,-4.085305,-5.927075,5.762021,5.697862,8.013967,hand_wash
-4.455645,3.188861,-6.340738,6.334831,-3.677597,6.69561,-4.417614,-5.728887,-4.333788,5.479197,8.962982,7.639104,hand_wash
2.561719,3.491777,-3.508978,2.120906,7.606565,2.255976,3.212919,-3.440446,8.611293,4.330694,4.100143,7.934057,not_hand_wash
-0.885305,3.278337,-3.958822,1.195978,8.437405,0.885159,-2.313589,-3.923641,8.681946,3.395771,4.135533,8.483708,not_hand_wash
-2.530582,0.747611,-4.009818,0.557614,8.808263,0.419554,-2.274071,-4.053571,8.878338,2.638706,4.048404,8.818249,not_hand_wash
-2.229328,0.048522,-4.065124,0.047188,8.895978,0.053,-2.227368,-4.064348,8.895103,2.229856,4.065398,8.896136,not_hand_wash
-2.078188,0.883111,-4.199209,0.583329,8.809755,0.497513,-2.230362,-4.089496,8.88193,2.258042,4.239532,8.823792,not_hand_wash
-0.493945,1.754106,-2.834759,1.941891,9.258633,0.930289,0.015568,-4.01046,8.973539,1.822325,3.436103,9.305252,not_hand_wash
0.943107,0.521173,-2.291814,1.458879,9.600518,0.618219,0.95202,-3.184178,9.45434,1.07753,2.716751,9.620402,not_hand_wash
0.941453,0.052815,-3.240422,0.051026,9.412808,0.052015,0.940045,-3.238066,9.413624,0.942933,3.240824,9.412951,not_hand_wash
0.937263,0.044394,-3.238784,0.047567,9.414035,0.048984,0.937051,-3.238066,9.414822,0.938314,3.239133,9.414162,not_hand_wash
0.944075,0.045076,-3.224006,0.047841,9.418557,0.048974,0.943638,-3.223696,9.417217,0.945151,3.224361,9.418684,not_hand_wash
0.950434,0.049474,-3.225042,0.059805,9.417064,0.04958,0.949625,-3.223696,9.416019,0.95172,3.225596,9.417195,not_hand_wash
0.955374,0.049784,-3.259725,0.064415,9.400916,0.05037,0.955613,-3.264412,9.401649,0.956671,3.260361,9.401051,not_hand_wash
0.958597,0.046541,-3.283187,0.051502,9.389424,0.048451,0.958008,-3.283572,9.389674,0.959726,3.283591,9.389549,not_hand_wash
0.959019,0.046681,-3.292241,0.053146,9.386264,0.049791,0.958008,-3.293152,9.384884,0.960154,3.29267,9.386396,not_hand_wash
0.957773,0.045422,-3.301787,0.049221,9.380856,0.048751,0.95681,-3.301534,9.380094,0.95885,3.302154,9.380983,not_hand_wash
2.323039,2.546202,-2.900103,1.088391,8.434359,2.536127,1.002316,-3.280578,9.384884,3.446687,3.097611,8.807404,not_hand_wash
2.684952,2.371931,-2.240495,1.045145,8.599319,2.602123,1.719624,-1.992058,9.690249,3.5826,2.472276,8.984394,not_hand_wash
1.651044,0.064412,-2.007739,0.063251,9.706959,0.051253,1.641786,-2.014211,9.708212,1.6523,2.008736,9.707094,not_hand_wash
1.617578,0.045793,-2.038019,0.048656,9.705611,0.048609,1.617836,-2.038162,9.705816,1.618226,2.038599,9.705732,not_hand_wash
1.60962,0.045735,-2.04562,0.047233,9.705723,0.048617,1.609453,-2.045347,9.705816,1.610269,2.046165,9.705845,not_hand_wash
1.606805,0.045233,-2.050519,0.047742,9.704716,0.048935,1.605861,-2.051334,9.704619,1.607441,2.051074,9.70484,not_hand_wash
1.60347,0.04559,-2.053499,0.047656,9.703013,0.048141,1.604663,-2.054927,9.702224,1.604118,2.054052,9.703133,not_hand_wash
1.59666,0.045862,-2.057774,0.045834,9.703586,0.047204,1.598675,-2.058519,9.703422,1.597319,2.058284,9.703701,not_hand_wash
1.59258,0.045853,-2.060294,0.046638,9.703818,0.047852,1.593886,-2.059717,9.704619,1.59324,2.060822,9.703936,not_hand_wash
1.58963,0.047028,-2.067079,0.050219,9.702723,0.048558,1.590293,-2.065704,9.703422,1.590326,2.067689,9.702845,not_hand_wash
3.421218,2.876416,-1.824119,1.514089,8.166541,2.603009,1.621428,-2.070494,9.671089,4.469731,2.370628,8.57135,not_hand_wash
4.049104,3.007817,-3.782507,3.313327,6.227581,2.41618,2.406995,-3.175796,5.543871,5.044026,5.028469,6.679872,not_hand_wash
1.872891,1.906278,-7.255991,2.348698,4.903425,1.512074,1.157992,-8.072413,4.745133,2.67238,7.626649,5.131271,not_hand_wash
-1.376973,3.039383,-6.121005,3.23552,5.592773,2.209557,0.786764,-8.33826,4.23679,3.336751,6.923532,6.013423,not_hand_wash
0.249961,2.90572,-6.893134,3.047161,2.523775,5.017886,0.924477,-7.673643,3.597319,2.916451,7.53661,5.616816,not_hand_wash
1.281705,1.540758,-6.133119,3.436519,3.212975,5.614464,0.907114,-7.656279,4.174519,2.004172,7.030278,6.468803,not_hand_wash
1.060588,1.191557,-6.195572,3.333371,0.585413,6.195698,1.145418,-8.052654,-2.591411,1.595198,7.035373,6.223293,not_hand_wash
3.023442,1.705686,-7.957036,1.074131,-2.004663,2.100382,2.350113,-8.191565,-1.355581,3.471392,8.029208,2.903494,not_hand_wash
2.144485,3.361658,-7.749837,1.540014,-1.278807,3.051235,2.549498,-7.727531,-0.890349,3.987426,7.901368,3.308381,not_hand_wash
-0.812046,3.028166,-7.540735,2.306527,1.545269,4.799428,-1.357377,-7.957452,2.562072,3.135157,7.885604,5.042059,not_hand_wash
-0.459194,2.856722,-7.045627,2.572412,4.966878,3.543053,-0.4808,-7.063511,5.494774,2.893392,7.500544,6.101074,not_hand_wash
1.123356,2.557546,-6.753467,2.333463,0.484293,6.176129,1.583707,-6.62163,-0.240101,2.79338,7.145234,6.195087,not_hand_wash
1.424923,2.99645,-6.66877,2.355561,-3.927758,3.746711,1.636996,-6.888675,-4.618795,3.317999,7.072564,5.428179,not_hand_wash
0.532709,3.516274,-5.935296,3.511824,0.880762,5.753393,1.126258,-6.977889,1.920806,3.556397,6.896423,5.820418,not_hand_wash
-0.368483,2.702255,-5.508565,3.262123,5.779923,4.095329,0.006586,-5.662425,7.082073,2.727263,6.40201,7.08373,not_hand_wash
-0.74644,2.017893,-6.901485,2.315268,4.007912,4.73091,-0.35566,-7.352111,5.433102,2.151526,7.279489,6.200393,not_hand_wash
-1.442081,2.362293,-7.722789,2.354135,2.380467,4.384506,-1.196911,-8.150251,2.61117,2.767675,8.073625,4.989039,not_hand_wash
-2.081883,2.96613,-5.824583,4.495818,3.218319,5.044538,-2.332749,-7.155121,3.406316,3.623832,7.357863,5.983723,not_hand_wash
-2.563421,3.399069,-4.855933,4.083184,-0.213791,6.448453,-2.487228,-5.49178,-0.370629,4.257323,6.344484,6.451996,not_hand_wash
-6.065961,4.678719,-3.97468,2.742536,-2.115796,4.758848,-7.141948,-4.321214,-1.959126,7.660698,4.829035,5.207996,not_hand_wash
-3.734486,6.565613,-3.489423,4.728212,2.246655,4.290574,-3.952381,-3.309318,2.162104,7.553387,5.876398,4.843189,not_hand_wash
0.762736,4.174477,-4.890897,4.869829,1.348795,5.951029,1.927392,-4.70322,2.852468,4.243586,6.901891,6.101967,not_hand_wash
-1.577189,4.514134,-5.363406,3.152706,-0.41712,6.090865,-0.926873,-5.004393,1.326242,4.781729,6.221389,6.105131,not_hand_wash
-1.559959,4.138582,-5.767075,2.944791,3.489549,5.353086,-1.275947,-6.128855,5.310956,4.42282,6.475411,6.390029,not_hand_wash
-0.800222,3.776074,-5.420068,3.692023,5.654415,3.921856,-0.455054,-5.82349,6.104306,3.859934,6.558062,6.881378,not_hand_wash
-1.870912,4.501943,-4.660295,3.442048,5.239164,4.310417,-0.865201,-4.123625,5.485792,4.875224,5.793621,6.784433,not_hand_wash
-0.026561,4.22846,-3.929629,2.042305,7.072472,3.625655,2.360292,-3.222499,9.012459,4.228543,4.428656,7.947656,not_hand_wash
2.374157,0.152433,-3.127362,0.317711,9.144919,0.176024,2.384242,-3.157235,9.139395,2.379046,3.143459,9.146613,not_hand_wash
2.290607,0.129662,-3.252074,0.227657,9.120916,0.132869,2.298021,-3.288362,9.110654,2.294274,3.260032,9.121884,not_hand_wash
1.161257,1.460294,-2.708855,0.912948,9.423454,0.52805,2.163301,-3.246449,9.168135,1.865738,2.85856,9.438237,not_hand_wash
-0.435148,1.154417,-2.253346,1.177643,9.716734,0.583723,-0.910107,-1.745969,9.939331,1.233707,2.542521,9.734252,not_hand_wash
-0.655171,0.603805,-2.827709,1.116617,9.581741,0.515443,-0.684377,-2.95246,9.594448,0.890971,3.040193,9.595595,not_hand_wash
-0.326898,0.433033,-3.367247,0.425178,9.43368,0.302393,-0.292192,-3.444038,9.42081,0.542568,3.393984,9.438525,not_hand_wash
-0.495367,0.239333,-3.217398,0.460526,9.496594,0.173999,-0.431104,-3.393743,9.453142,0.550153,3.25019,9.498188,not_hand_wash
-0.951519,0.461696,-2.181311,1.297189,9.752882,0.305316,-0.757425,-2.915936,9.637559,1.057616,2.537877,9.75766,not_hand_wash
-3.259866,3.656633,-1.614372,2.125421,7.911934,3.8059,-1.711242,-0.775986,9.989627,4.898745,2.669009,8.779725,not_hand_wash
-5.340491,6.341968,-2.486061,2.84586,4.11798,4.087024,-7.402407,-1.818419,2.791395,8.291043,3.778812,5.801856,not_hand_wash
-8.199983,6.600265,-2.833766,2.371541,2.035904,2.336154,-9.623787,-2.416575,1.895059,10.526311,3.695191,3.098793,not_hand_wash
-10.75402,2.879048,-2.430422,1.672721,1.697267,2.068875,-10.13692,-2.20701,1.561553,11.132738,2.950415,2.675997,not_hand_wash
-3.613742,4.619828,-4.850297,3.859307,2.818092,4.350697,-3.397934,-5.42412,1.489702,5.865317,6.198357,5.183648,not_hand_wash
0.097241,4.588335,-6.65298,2.466486,3.405272,3.235515,2.739304,-7.354506,3.218906,4.589365,7.095471,4.697279,not_hand_wash
2.254592,1.565566,-2.918727,5.045085,6.972332,2.718602,2.934498,-4.847519,7.849677,2.744846,5.828538,7.483596,not_hand_wash
-0.403847,2.508927,2.170461,4.834914,8.197166,2.052666,0.599952,2.446512,8.874146,2.541222,5.299745,8.450265,not_hand_wash
-2.479023,2.408958,3.961623,3.39979,8.215816,1.587277,-3.264412,5.324129,8.108937,3.45668,5.220444,8.36774,not_hand_wash
-2.407889,2.82335,3.281314,3.289617,7.900794,3.234188,-3.103945,4.502637,8.585546,3.710692,4.646354,8.537126,not_hand_wash
-1.066147,3.447068,1.58548,4.521796,6.80932,4.734452,-2.392026,3.793711,8.700507,3.608178,4.791699,8.293484,not_hand_wash
2.31431,3.660973,-3.490801,5.437895,3.963635,4.296357,4.772077,-7.316186,2.39023,4.331137,6.461919,5.845433,not_hand_wash
4.767956,0.314248,-7.642527,0.38938,2.005892,1.181503,4.84273,-7.629934,2.054927,4.778301,7.65244,2.327993,not_hand_wash
3.764555,0.950603,-7.988865,0.492889,2.6633,1.154087,3.973337,-7.980205,2.974015,3.882721,8.004056,2.9026,not_hand_wash
3.324831,0.572205,-8.32381,0.332633,2.109466,1.327318,3.597918,-8.364007,2.094444,3.37371,8.330453,2.492312,not_hand_wash
3.559576,0.284291,-8.364804,0.228492,1.724869,0.888197,3.63564,-8.374186,2.022594,3.570911,8.367924,1.94012,not_hand_wash
3.256475,0.315421,-8.445159,0.271392,2.088077,0.652789,3.220104,-8.461005,2.205214,3.271715,8.449519,2.187738,not_hand_wash
3.045001,0.259945,-8.528457,0.249293,2.047577,0.687674,2.979404,-8.56938,2.165696,3.056077,8.5321,2.159969,not_hand_wash
2.934282,0.19658,-8.520966,0.24044,2.358643,0.511685,2.899171,-8.556208,2.312391,2.94086,8.524358,2.413507,not_hand_wash
2.87461,0.365752,-7.044691,2.965082,4.066034,2.613855,2.883604,-8.378377,2.879412,2.897784,7.643258,4.833722,not_hand_wash
2.556821,0.570925,-4.664417,3.018152,7.120017,2.643339,2.519561,-4.797823,8.158634,2.619788,5.555721,7.594859,not_hand_wash
1.837508,0.666935,-3.61397,1.608459,8.861143,0.882946,1.946552,-3.738625,9.099278,1.954799,3.955745,8.905024,not_hand_wash
-1.272523,4.402415,-4.948763,2.651711,5.252623,4.195204,0.826282,-4.062552,7.340735,4.582638,5.61443,6.722335,not_hand_wash
-6.351294,4.355811,-4.055591,4.085141,1.417819,2.045495,-8.452023,-4.166735,1.217269,7.70143,5.756405,2.488827,not_hand_wash
-7.644611,3.234774,-2.959653,3.519352,0.212495,3.102607,-8.642428,-3.400329,0.335303,8.300834,4.598411,3.109875,not_hand_wash
-3.755448,4.519461,-4.045148,2.098508,3.582244,5.598103,-0.451461,-3.967949,3.634442,5.876131,4.557078,6.646144,not_hand_wash
-0.599993,2.188023,-4.029429,0.880603,8.604497,1.991575,-0.237107,-4.160149,9.044791,2.268796,4.124531,8.831973,not_hand_wash
-0.246588,0.042253,-4.202335,0.050536,9.024107,0.0502,-0.246687,-4.203259,9.022038,0.250182,4.202639,9.024246,not_hand_wash
-0.246316,0.042245,-4.231114,0.054138,9.00803,0.050718,-0.246687,-4.231999,9.008866,0.249913,4.23146,9.008173,not_hand_wash
-0.243359,0.042297,-4.263195,0.046029,8.988475,0.050532,-0.244292,-4.264332,8.988508,0.247008,4.263444,8.988617,not_hand_wash
