mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
-2.1534279242345002,2.65935441071085,-5.7814436298050005,2.5523568355152966,-3.7100445297986,5.46063256689277,hand_wash
-2.6706407729287003,1.7532830913201083,-6.870250646234,2.728815768172966,-2.7431284448355,5.30703242590494,hand_wash
-1.6865410199066,1.5603235096856072,-7.919057236665,1.524542480787009,-3.459401540651,3.111850902857167,hand_wash
-2.1824693292436,1.9441417226540147,-7.455846690068499,2.365035892936253,-1.9672822171771502,5.141769122891586,hand_wash
-1.9303073050235002,2.1289377190607253,-7.807053541592,2.6914188551139415,-2.3621269278243497,4.20222585047267,hand_wash
-3.7345012644055497,2.1963038545750635,-7.2392770555995,3.393261016794647,-0.7489740942154999,6.051463932408048,hand_wash
-7.644611345667499,3.2347737932294196,-2.9596531621330002,3.519351575119162,0.21249451703925012,3.102607202357324,not_hand_wash
2.556821065395,0.5709247922000124,-4.664417290704599,3.0181521482252722,7.120017038099999,2.643338863172811,not_hand_wash
-0.43514810421675004,1.1544172717683963,-2.253346341565,1.1776428525769287,9.716734347300001,0.5837232199922152,not_hand_wash
-1.5771886194395,4.514134451056764,-5.363406142018,3.1527056097646655,-0.41711959164350004,6.090865129694051,not_hand_wash
-2.0781883839274995,0.8831108834106627,-4.1992092979499995,0.5833294978789387,8.809754828199999,0.49751253870680945,not_hand_wash
0.9431065993062501,0.5211727431481016,-2.2918139476299997,1.458878521010416,9.600517816650001,0.6182194814584666,not_hand_wash
